"FK_ArtsID,""Antall"",""AntallFlokk"",""RuteID"",""Aar1"",""LinjeIngenObs"",""LinjeIkkeTaksert"",""DatoEndret"""
900,1,NA,435,2018,NA,NA,2018-06-26 18:45:52
1450,1,NA,435,2018,NA,NA,2018-06-26 18:45:52
1530,3,NA,435,2018,NA,NA,2018-06-26 18:45:52
2140,2,NA,435,2018,NA,NA,2018-06-26 18:45:52
2130,1,NA,435,2018,NA,NA,2018-06-26 18:45:52
1530,1,NA,444,2018,NA,NA,2018-06-26 19:00:15
1530,2,NA,1714,2018,NA,NA,2018-06-26 23:04:59
2090,1,NA,1714,2018,NA,NA,2018-06-26 23:04:59
20,1,NA,1714,2018,NA,NA,2018-06-26 23:04:59
3460,1,NA,1714,2018,NA,NA,2018-06-26 23:04:59
1880,3,NA,1927,2018,NA,NA,2018-06-27 06:59:29
2000,1,NA,1927,2018,NA,NA,2018-06-27 06:59:29
2520,2,NA,1927,2018,NA,NA,2018-06-27 06:59:29
1540,1,NA,1927,2018,NA,NA,2018-06-27 06:59:29
1530,1,NA,1927,2018,NA,NA,2018-06-27 06:59:29
5380,0,NA,1927,2018,NA,NA,2018-06-27 06:59:29
3600,0,NA,1927,2018,NA,NA,2018-06-27 06:59:29
3970,0,NA,1927,2018,NA,NA,2018-06-27 06:59:29
3760,0,NA,1927,2018,NA,NA,2018-06-27 06:59:29
3570,0,NA,1927,2018,NA,NA,2018-06-27 06:59:29
5790,0,NA,1927,2018,NA,NA,2018-06-27 06:59:29
5160,0,NA,1927,2018,NA,NA,2018-06-27 06:59:29
5120,0,NA,1927,2018,NA,NA,2018-06-27 06:59:29
5050,0,NA,1927,2018,NA,NA,2018-06-27 06:59:29
1530,1,NA,1715,2018,NA,NA,2018-06-28 09:01:03
2060,1,NA,1715,2018,NA,NA,2018-06-28 09:01:03
1530,1,NA,2054,2018,NA,NA,2018-06-28 13:26:57
2020,4,NA,1629,2018,NA,NA,2018-06-28 13:54:09
720,1,NA,2046,2018,NA,NA,2018-06-28 21:40:26
2430,2,NA,2046,2018,NA,NA,2018-06-28 21:40:26
2760,NA,5,2046,2018,NA,NA,2018-06-28 21:40:26
620,1,NA,2046,2018,NA,NA,2018-06-28 21:40:26
3670,1,NA,2046,2018,NA,NA,2018-06-28 21:40:26
4120,1,NA,2046,2018,NA,NA,2018-06-28 21:40:26
4930,1,NA,2046,2018,NA,NA,2018-06-28 21:40:26
5390,1,3,2046,2018,NA,NA,2018-06-28 21:40:26
5780,3,NA,2046,2018,NA,NA,2018-06-28 21:40:26
1880,1,NA,2014,2018,NA,NA,2018-06-28 21:41:39
5390,5,NA,2014,2018,NA,NA,2018-06-28 21:41:39
5780,1,NA,2014,2018,NA,NA,2018-06-28 21:41:39
1530,12,NA,917,2018,NA,NA,2018-06-29 13:01:36
3970,1,NA,917,2018,NA,NA,2018-06-29 13:01:36
4040,2,NA,917,2018,NA,NA,2018-06-29 13:01:36
4120,5,NA,917,2018,NA,NA,2018-06-29 13:01:36
4230,1,NA,917,2018,NA,NA,2018-06-29 13:01:36
4720,12,NA,917,2018,NA,NA,2018-06-29 13:01:36
5740,2,NA,917,2018,NA,NA,2018-06-29 13:01:36
1530,3,NA,1811,2018,NA,NA,2018-06-29 13:04:09
1640,1,NA,1811,2018,NA,NA,2018-06-29 13:04:09
1540,1,NA,518,2018,NA,NA,2018-06-29 17:24:41
1910,1,NA,1820,2018,NA,NA,2018-06-29 21:33:02
1820,1,NA,1819,2018,NA,NA,2018-06-29 22:11:32
10,1,NA,1819,2018,NA,NA,2018-06-29 22:11:32
1540,3,NA,1204,2018,NA,NA,2018-06-29 22:33:45
5380,2,NA,1204,2018,NA,NA,2018-06-29 22:33:45
3970,1,NA,1204,2018,NA,NA,2018-06-29 22:33:45
1500,3,NA,1828,2018,NA,NA,2018-06-30 15:26:14
2110,1,NA,1828,2018,NA,NA,2018-06-30 15:26:14
2130,1,NA,1828,2018,NA,NA,2018-06-30 15:26:14
950,NA,22,1930,2018,NA,NA,2018-07-01 11:14:01
2760,NA,12,1930,2018,NA,NA,2018-07-01 11:14:01
1170,1,NA,1930,2018,NA,NA,2018-07-01 11:14:01
1050,NA,12,1930,2018,NA,NA,2018-07-01 11:14:01
1060,1,NA,1930,2018,NA,NA,2018-07-01 11:14:01
4840,1,NA,1930,2018,NA,NA,2018-07-01 11:14:01
1880,1,NA,1620,2018,NA,NA,2018-07-01 15:11:24
3180,1,NA,1620,2018,NA,NA,2018-07-01 15:11:24
1530,3,NA,1620,2018,NA,NA,2018-07-01 15:11:24
2350,1,NA,1620,2018,NA,NA,2018-07-01 15:11:24
4930,12,NA,1620,2018,NA,NA,2018-07-01 15:11:24
5740,5,NA,1620,2018,NA,NA,2018-07-01 15:11:24
4230,1,NA,1620,2018,NA,NA,2018-07-01 15:11:24
4720,8,NA,1620,2018,NA,NA,2018-07-01 15:11:24
5390,2,NA,1620,2018,NA,NA,2018-07-01 15:11:24
5560,2,NA,1620,2018,NA,NA,2018-07-01 15:11:24
4120,1,NA,1620,2018,NA,NA,2018-07-01 15:11:24
1500,3,NA,402,2018,NA,NA,2018-07-01 19:09:51
1640,1,NA,402,2018,NA,NA,2018-07-01 19:09:51
3410,1,NA,402,2018,NA,NA,2018-07-01 19:09:51
3790,4,NA,402,2018,NA,NA,2018-07-01 19:09:51
3820,1,NA,402,2018,NA,NA,2018-07-01 19:09:51
3910,1,NA,402,2018,NA,NA,2018-07-01 19:09:51
3940,1,NA,402,2018,NA,NA,2018-07-01 19:09:51
3980,1,NA,402,2018,NA,NA,2018-07-01 19:09:51
4000,2,NA,402,2018,NA,NA,2018-07-01 19:09:51
4290,1,NA,402,2018,NA,NA,2018-07-01 19:09:51
4300,3,NA,402,2018,NA,NA,2018-07-01 19:09:51
4570,3,NA,402,2018,NA,NA,2018-07-01 19:09:51
4600,2,NA,402,2018,NA,NA,2018-07-01 19:09:51
4730,1,NA,402,2018,NA,NA,2018-07-01 19:09:51
4820,2,NA,402,2018,NA,NA,2018-07-01 19:09:51
4970,3,NA,402,2018,NA,NA,2018-07-01 19:09:51
5390,1,NA,402,2018,NA,NA,2018-07-01 19:09:51
5560,1,NA,402,2018,NA,NA,2018-07-01 19:09:51
5580,5,NA,402,2018,NA,NA,2018-07-01 19:09:51
4720,22,NA,402,2018,NA,NA,2018-07-01 19:09:51
3110,3,NA,501,2018,NA,NA,2018-07-01 20:00:08
3400,1,NA,501,2018,NA,NA,2018-07-01 20:00:08
2110,1,NA,501,2018,NA,NA,2018-07-01 20:00:08
1500,4,NA,501,2018,NA,NA,2018-07-01 20:00:08
1510,1,NA,501,2018,NA,NA,2018-07-01 20:00:08
5390,1,NA,501,2018,NA,NA,2018-07-01 20:00:08
4720,15,NA,501,2018,NA,NA,2018-07-01 20:00:08
3940,1,NA,501,2018,NA,NA,2018-07-01 20:00:08
4570,1,NA,501,2018,NA,NA,2018-07-01 20:00:08
3980,1,NA,501,2018,NA,NA,2018-07-01 20:00:08
2230,1,NA,401,2018,NA,NA,2018-07-01 20:57:27
4570,2,NA,401,2018,NA,NA,2018-07-01 20:57:27
4090,1,NA,401,2018,NA,NA,2018-07-01 20:57:27
5580,2,NA,401,2018,NA,NA,2018-07-01 20:57:27
4820,1,NA,401,2018,NA,NA,2018-07-01 20:57:27
3680,2,NA,401,2018,NA,NA,2018-07-01 20:57:27
3790,1,NA,401,2018,NA,NA,2018-07-01 20:57:27
3980,1,NA,401,2018,NA,NA,2018-07-01 20:57:27
4720,5,NA,401,2018,NA,NA,2018-07-01 20:57:27
1540,1,NA,1420,2018,NA,NA,2018-07-02 07:31:00
5790,1,NA,1420,2018,NA,NA,2018-07-02 07:31:00
4290,1,NA,1420,2018,NA,NA,2018-07-02 07:31:00
5560,1,NA,1420,2018,NA,NA,2018-07-02 07:31:00
1910,2,NA,1518,2018,NA,NA,2018-07-02 08:27:28
4120,1,NA,1518,2018,NA,NA,2018-07-02 08:27:28
1510,2,NA,607,2018,NA,NA,2018-07-02 11:10:21
1530,1,NA,607,2018,NA,NA,2018-07-02 11:10:21
3820,3,NA,607,2018,NA,NA,2018-07-02 11:10:21
4310,1,NA,607,2018,NA,NA,2018-07-02 11:10:21
4300,27,NA,607,2018,NA,NA,2018-07-02 11:10:21
4820,4,NA,607,2018,NA,NA,2018-07-02 11:10:21
3980,5,NA,607,2018,NA,NA,2018-07-02 11:10:21
4570,2,NA,607,2018,NA,NA,2018-07-02 11:10:21
4240,2,NA,607,2018,NA,NA,2018-07-02 11:10:21
5360,3,NA,607,2018,NA,NA,2018-07-02 11:10:21
3860,1,NA,607,2018,NA,NA,2018-07-02 11:10:21
3720,1,NA,607,2018,NA,NA,2018-07-02 11:10:21
4720,8,NA,607,2018,NA,NA,2018-07-02 11:10:21
3670,1,NA,607,2018,NA,NA,2018-07-02 11:10:21
680,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
1130,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
1640,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
2140,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
3270,4,NA,203,2018,NA,NA,2018-07-02 12:29:39
5160,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
3670,2,NA,203,2018,NA,NA,2018-07-02 12:29:39
3680,2,NA,203,2018,NA,NA,2018-07-02 12:29:39
3720,3,NA,203,2018,NA,NA,2018-07-02 12:29:39
3790,7,NA,203,2018,NA,NA,2018-07-02 12:29:39
3800,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
3820,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
3860,5,NA,203,2018,NA,NA,2018-07-02 12:29:39
3910,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
3980,2,NA,203,2018,NA,NA,2018-07-02 12:29:39
4000,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
4240,2,NA,203,2018,NA,NA,2018-07-02 12:29:39
4310,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
4570,5,NA,203,2018,NA,NA,2018-07-02 12:29:39
4600,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
4720,15,NA,203,2018,NA,NA,2018-07-02 12:29:39
4730,2,NA,203,2018,NA,NA,2018-07-02 12:29:39
4820,2,NA,203,2018,NA,NA,2018-07-02 12:29:39
4860,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
4900,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
4930,2,NA,203,2018,NA,NA,2018-07-02 12:29:39
5280,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
5330,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
5370,1,NA,203,2018,NA,NA,2018-07-02 12:29:39
5500,2,NA,203,2018,NA,NA,2018-07-02 12:29:39
5580,7,NA,203,2018,NA,NA,2018-07-02 12:29:39
1050,1,NA,2076,2018,NA,NA,2018-07-02 12:55:59
10,1,NA,2076,2018,NA,NA,2018-07-02 12:55:59
1540,1,NA,2076,2018,NA,NA,2018-07-02 12:55:59
5790,2,NA,2076,2018,NA,NA,2018-07-02 12:55:59
900,NA,12,2004,2018,NA,NA,2018-07-02 13:09:20
2130,1,NA,2004,2018,NA,NA,2018-07-02 13:09:20
4310,1,NA,2004,2018,NA,NA,2018-07-02 13:09:20
1880,1,NA,1719,2018,NA,NA,2018-07-02 19:30:21
2060,1,NA,1719,2018,NA,NA,2018-07-02 19:30:21
1540,5,NA,1719,2018,NA,NA,2018-07-02 19:30:21
1530,1,NA,1404,2018,NA,NA,2018-07-04 00:12:35
5560,1,NA,1932,2018,NA,NA,2018-07-04 08:58:39
4970,1,NA,1932,2018,NA,NA,2018-07-04 08:58:39
3680,1,NA,1932,2018,NA,NA,2018-07-04 08:58:39
4720,3,NA,1932,2018,NA,NA,2018-07-04 08:58:39
5390,3,NA,1932,2018,NA,NA,2018-07-04 08:58:39
4120,2,NA,1932,2018,NA,NA,2018-07-04 08:58:39
4930,2,NA,1932,2018,NA,NA,2018-07-04 08:58:39
4720,6,NA,1921,2018,NA,NA,2018-07-04 09:18:19
4970,1,NA,1921,2018,NA,NA,2018-07-04 09:18:19
4930,3,NA,1921,2018,NA,NA,2018-07-04 09:18:19
4040,1,NA,1921,2018,NA,NA,2018-07-04 09:18:19
4120,2,NA,1921,2018,NA,NA,2018-07-04 09:18:19
3680,1,NA,1921,2018,NA,NA,2018-07-04 09:18:19
5560,1,NA,1921,2018,NA,NA,2018-07-04 09:18:19
1530,1,NA,1917,2018,NA,NA,2018-07-04 09:46:47
2060,1,NA,1917,2018,NA,NA,2018-07-04 09:46:47
4720,4,NA,1917,2018,NA,NA,2018-07-04 09:46:47
4120,1,NA,1917,2018,NA,NA,2018-07-04 09:46:47
1200,1,NA,1910,2018,NA,NA,2018-07-04 10:42:18
1050,23,NA,1910,2018,NA,NA,2018-07-04 10:42:18
2060,1,NA,1910,2018,NA,NA,2018-07-04 10:42:18
2210,1,NA,1910,2018,NA,NA,2018-07-04 10:42:18
1510,1,NA,1910,2018,NA,NA,2018-07-04 10:42:18
4930,3,NA,1910,2018,NA,NA,2018-07-04 10:42:18
3680,3,NA,1910,2018,NA,NA,2018-07-04 10:42:18
4290,8,NA,1910,2018,NA,NA,2018-07-04 10:42:18
5390,2,NA,1910,2018,NA,NA,2018-07-04 10:42:18
4720,6,NA,1910,2018,NA,NA,2018-07-04 10:42:18
3790,2,NA,1910,2018,NA,NA,2018-07-04 10:42:18
5560,1,NA,1910,2018,NA,NA,2018-07-04 10:42:18
4730,1,NA,1910,2018,NA,NA,2018-07-04 10:42:18
4860,2,NA,1910,2018,NA,NA,2018-07-04 10:42:18
5330,1,NA,1910,2018,NA,NA,2018-07-04 10:42:18
5740,1,NA,1910,2018,NA,NA,2018-07-04 10:42:18
1540,1,NA,1412,2018,NA,NA,2018-07-04 11:14:03
2060,1,NA,1412,2018,NA,NA,2018-07-04 11:14:03
2140,1,NA,1412,2018,NA,NA,2018-07-04 11:14:03
5360,2,NA,1412,2018,NA,NA,2018-07-04 11:14:03
5390,1,NA,1412,2018,NA,NA,2018-07-04 11:14:03
5740,2,NA,1412,2018,NA,NA,2018-07-04 11:14:03
4230,1,NA,1412,2018,NA,NA,2018-07-04 11:14:03
4120,3,NA,1412,2018,NA,NA,2018-07-04 11:14:03
350,1,NA,1905,2018,NA,NA,2018-07-04 11:59:53
2060,1,NA,1905,2018,NA,NA,2018-07-04 11:59:53
3110,1,NA,1905,2018,NA,NA,2018-07-04 11:59:53
4930,1,NA,1905,2018,NA,NA,2018-07-04 11:59:53
3790,1,NA,1905,2018,NA,NA,2018-07-04 11:59:53
4730,1,NA,1905,2018,NA,NA,2018-07-04 11:59:53
4290,2,NA,1905,2018,NA,NA,2018-07-04 11:59:53
4300,5,NA,1905,2018,NA,NA,2018-07-04 11:59:53
4070,1,NA,1905,2018,NA,NA,2018-07-04 11:59:53
5560,2,NA,1905,2018,NA,NA,2018-07-04 11:59:53
3680,1,NA,1905,2018,NA,NA,2018-07-04 11:59:53
4720,4,NA,1905,2018,NA,NA,2018-07-04 11:59:53
3970,1,NA,1855,2018,NA,NA,2018-07-04 12:23:13
4860,5,NA,1855,2018,NA,NA,2018-07-04 12:23:13
4300,8,NA,1855,2018,NA,NA,2018-07-04 12:23:13
3790,5,NA,1855,2018,NA,NA,2018-07-04 12:23:13
4720,8,NA,1855,2018,NA,NA,2018-07-04 12:23:13
5360,5,NA,1855,2018,NA,NA,2018-07-04 12:23:13
4900,4,NA,1855,2018,NA,NA,2018-07-04 12:23:13
3680,1,NA,1855,2018,NA,NA,2018-07-04 12:23:13
3720,1,NA,1855,2018,NA,NA,2018-07-04 12:23:13
5330,3,NA,1855,2018,NA,NA,2018-07-04 12:23:13
4290,10,NA,1855,2018,NA,NA,2018-07-04 12:23:13
5250,1,NA,1855,2018,NA,NA,2018-07-04 12:23:13
4240,1,NA,1855,2018,NA,NA,2018-07-04 12:23:13
5560,3,NA,1855,2018,NA,NA,2018-07-04 12:23:13
4600,1,NA,1855,2018,NA,NA,2018-07-04 12:23:13
5390,2,NA,1855,2018,NA,NA,2018-07-04 12:23:13
4930,1,NA,1855,2018,NA,NA,2018-07-04 12:23:13
4000,1,NA,523,2018,NA,NA,2018-07-04 12:46:57
5530,1,NA,523,2018,NA,NA,2018-07-04 12:46:57
2210,1,NA,1867,2018,NA,NA,2018-07-04 14:25:19
350,NA,90,1867,2018,NA,NA,2018-07-04 14:25:19
340,NA,180,1867,2018,NA,NA,2018-07-04 14:25:19
950,3,16,1867,2018,NA,NA,2018-07-04 14:25:19
2890,1,NA,1867,2018,NA,NA,2018-07-04 14:25:19
1820,1,NA,1867,2018,NA,NA,2018-07-04 14:25:19
1270,2,NA,1867,2018,NA,NA,2018-07-04 14:25:19
5380,1,NA,1867,2018,NA,NA,2018-07-04 14:25:19
3720,1,NA,1867,2018,NA,NA,2018-07-04 14:25:19
4930,5,NA,1867,2018,NA,NA,2018-07-04 14:25:19
5030,1,NA,1867,2018,NA,NA,2018-07-04 14:25:19
4230,1,NA,1867,2018,NA,NA,2018-07-04 14:25:19
5740,5,NA,1867,2018,NA,NA,2018-07-04 14:25:19
4300,4,NA,1867,2018,NA,NA,2018-07-04 14:25:19
3980,1,NA,1867,2018,NA,NA,2018-07-04 14:25:19
5390,1,NA,1867,2018,NA,NA,2018-07-04 14:25:19
4720,8,NA,1867,2018,NA,NA,2018-07-04 14:25:19
4900,1,NA,1867,2018,NA,NA,2018-07-04 14:25:19
4120,1,NA,1867,2018,NA,NA,2018-07-04 14:25:19
4070,1,NA,1867,2018,NA,NA,2018-07-04 14:25:19
1530,1,NA,1906,2018,NA,NA,2018-07-04 15:20:36
4290,5,NA,1906,2018,NA,NA,2018-07-04 15:20:36
4860,1,NA,1906,2018,NA,NA,2018-07-04 15:20:36
5360,1,NA,1906,2018,NA,NA,2018-07-04 15:20:36
5390,3,NA,1906,2018,NA,NA,2018-07-04 15:20:36
4720,3,NA,1906,2018,NA,NA,2018-07-04 15:20:36
3870,1,NA,1906,2018,NA,NA,2018-07-04 15:20:36
5560,2,NA,1906,2018,NA,NA,2018-07-04 15:20:36
4300,2,NA,1906,2018,NA,NA,2018-07-04 15:20:36
5740,1,NA,1906,2018,NA,NA,2018-07-04 15:20:36
4930,1,NA,1906,2018,NA,NA,2018-07-04 15:20:36
3450,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
2020,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
10,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
4290,3,NA,1924,2018,NA,NA,2018-07-05 10:21:56
5250,2,NA,1924,2018,NA,NA,2018-07-05 10:21:56
4500,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
5390,5,NA,1924,2018,NA,NA,2018-07-05 10:21:56
4300,4,NA,1924,2018,NA,NA,2018-07-05 10:21:56
3720,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
4860,6,NA,1924,2018,NA,NA,2018-07-05 10:21:56
3680,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
4730,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
3790,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
5580,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
5560,8,NA,1924,2018,NA,NA,2018-07-05 10:21:56
5330,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
4720,3,NA,1924,2018,NA,NA,2018-07-05 10:21:56
4900,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
4310,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
4070,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
4230,2,NA,1924,2018,NA,NA,2018-07-05 10:21:56
4930,3,NA,1924,2018,NA,NA,2018-07-05 10:21:56
3670,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
4120,1,NA,1924,2018,NA,NA,2018-07-05 10:21:56
1880,2,NA,1918,2018,NA,NA,2018-07-05 10:41:41
1540,1,NA,1918,2018,NA,NA,2018-07-05 10:41:41
4720,9,NA,1918,2018,NA,NA,2018-07-05 10:41:41
5560,6,NA,1918,2018,NA,NA,2018-07-05 10:41:41
5390,3,NA,1918,2018,NA,NA,2018-07-05 10:41:41
4930,2,NA,1918,2018,NA,NA,2018-07-05 10:41:41
3790,1,NA,1918,2018,NA,NA,2018-07-05 10:41:41
4970,1,NA,1918,2018,NA,NA,2018-07-05 10:41:41
2060,2,NA,1902,2018,NA,NA,2018-07-05 11:05:51
1530,2,NA,1902,2018,NA,NA,2018-07-05 11:05:51
550,1,NA,1902,2018,NA,NA,2018-07-05 11:05:51
390,1,NA,1902,2018,NA,NA,2018-07-05 11:05:51
5390,1,NA,1902,2018,NA,NA,2018-07-05 11:05:51
5560,2,NA,1902,2018,NA,NA,2018-07-05 11:05:51
5030,1,NA,1902,2018,NA,NA,2018-07-05 11:05:51
4300,3,NA,1902,2018,NA,NA,2018-07-05 11:05:51
5330,1,NA,1902,2018,NA,NA,2018-07-05 11:05:51
1530,1,NA,1907,2018,NA,NA,2018-07-05 11:35:56
1450,1,NA,1907,2018,NA,NA,2018-07-05 11:35:56
5390,1,NA,1907,2018,NA,NA,2018-07-05 11:35:56
4290,2,NA,1907,2018,NA,NA,2018-07-05 11:35:56
4720,1,NA,1907,2018,NA,NA,2018-07-05 11:35:56
2210,1,NA,1914,2018,NA,NA,2018-07-05 12:08:00
1540,1,NA,1914,2018,NA,NA,2018-07-05 12:08:00
1270,1,NA,1914,2018,NA,NA,2018-07-05 12:08:00
3970,1,NA,1914,2018,NA,NA,2018-07-05 12:08:00
4720,4,NA,1914,2018,NA,NA,2018-07-05 12:08:00
3870,1,NA,1914,2018,NA,NA,2018-07-05 12:08:00
4290,1,NA,1914,2018,NA,NA,2018-07-05 12:08:00
4300,1,NA,1914,2018,NA,NA,2018-07-05 12:08:00
4040,1,NA,1914,2018,NA,NA,2018-07-05 12:08:00
4120,1,NA,1914,2018,NA,NA,2018-07-05 12:08:00
4930,1,NA,1914,2018,NA,NA,2018-07-05 12:08:00
5390,2,NA,1919,2018,NA,NA,2018-07-05 13:40:12
4230,1,NA,1919,2018,NA,NA,2018-07-05 13:40:12
3680,1,NA,1919,2018,NA,NA,2018-07-05 13:40:12
4040,1,NA,1919,2018,NA,NA,2018-07-05 13:40:12
5560,1,NA,1919,2018,NA,NA,2018-07-05 13:40:12
1530,1,NA,1908,2018,NA,NA,2018-07-05 14:11:52
2210,1,NA,1908,2018,NA,NA,2018-07-05 14:11:52
1880,1,NA,1908,2018,NA,NA,2018-07-05 14:11:52
4720,5,NA,1908,2018,NA,NA,2018-07-05 14:11:52
4300,3,NA,1908,2018,NA,NA,2018-07-05 14:11:52
5390,1,NA,1908,2018,NA,NA,2018-07-05 14:11:52
5560,1,NA,1908,2018,NA,NA,2018-07-05 14:11:52
2340,1,NA,1825,2018,NA,NA,2018-07-05 14:18:14
4930,1,NA,1825,2018,NA,NA,2018-07-05 14:18:14
1540,3,NA,1225,2018,NA,NA,2018-07-05 14:45:02
3970,1,NA,1225,2018,NA,NA,2018-07-05 14:45:02
1510,3,NA,425,2018,NA,NA,2018-07-05 20:44:04
2140,1,NA,425,2018,NA,NA,2018-07-05 20:44:04
2000,2,NA,425,2018,NA,NA,2018-07-05 20:44:04
1540,2,NA,1807,2018,NA,NA,2018-07-07 13:56:06
2350,2,NA,1807,2018,NA,NA,2018-07-07 13:56:06
1540,1,NA,1410,2018,NA,NA,2018-07-08 13:07:13
1530,1,NA,1410,2018,NA,NA,2018-07-08 13:07:13
1880,1,NA,1410,2018,NA,NA,2018-07-08 13:07:13
2390,1,NA,2006,2018,NA,NA,2018-07-08 20:10:36
1530,1,NA,2006,2018,NA,NA,2018-07-08 20:10:36
1540,2,NA,2045,2018,NA,NA,2018-07-08 20:35:52
2130,1,NA,1863,2018,NA,NA,2018-07-08 21:33:42
590,7,NA,1866,2018,NA,NA,2018-07-09 09:57:19
750,1,NA,1866,2018,NA,NA,2018-07-09 09:57:19
1060,2,NA,1866,2018,NA,NA,2018-07-09 09:57:19
1820,3,NA,1866,2018,NA,NA,2018-07-09 09:57:19
1880,3,NA,1866,2018,NA,NA,2018-07-09 09:57:19
2000,2,NA,1866,2018,NA,NA,2018-07-09 09:57:19
2020,1,NA,1866,2018,NA,NA,2018-07-09 09:57:19
2060,1,NA,1866,2018,NA,NA,2018-07-09 09:57:19
2390,1,NA,1866,2018,NA,NA,2018-07-09 09:57:19
622,3,NA,1866,2018,NA,NA,2018-07-09 09:57:19
3680,2,NA,1866,2018,NA,NA,2018-07-09 09:57:19
3720,1,NA,1866,2018,NA,NA,2018-07-09 09:57:19
4120,1,NA,1866,2018,NA,NA,2018-07-09 09:57:19
4290,1,NA,1866,2018,NA,NA,2018-07-09 09:57:19
4500,1,NA,1866,2018,NA,NA,2018-07-09 09:57:19
4720,1,NA,1866,2018,NA,NA,2018-07-09 09:57:19
4930,1,NA,1866,2018,NA,NA,2018-07-09 09:57:19
5030,1,NA,1866,2018,NA,NA,2018-07-09 09:57:19
5250,1,NA,1866,2018,NA,NA,2018-07-09 09:57:19
5390,1,NA,1866,2018,NA,NA,2018-07-09 09:57:19
5740,4,NA,1866,2018,NA,NA,2018-07-09 09:57:19
4120,1,NA,1504,2018,NA,NA,2018-07-10 18:21:50
4230,1,NA,1504,2018,NA,NA,2018-07-10 18:21:50
2230,1,NA,2044,2018,NA,NA,2018-07-10 18:34:30
5560,1,NA,2044,2018,NA,NA,2018-07-10 18:34:30
4720,1,NA,2044,2018,NA,NA,2018-07-10 18:34:30
5390,2,NA,2044,2018,NA,NA,2018-07-10 18:34:30
4290,1,NA,2044,2018,NA,NA,2018-07-10 18:34:30
1450,1,NA,2059,2018,NA,NA,2018-07-10 18:50:27
2210,1,NA,2059,2018,NA,NA,2018-07-10 18:50:27
4500,1,NA,2059,2018,NA,NA,2018-07-10 18:50:27
5060,1,NA,2059,2018,NA,NA,2018-07-10 18:50:27
20,1,NA,2051,2018,NA,NA,2018-07-10 19:07:10
10,1,NA,2051,2018,NA,NA,2018-07-10 19:07:10
4040,2,NA,2051,2018,NA,NA,2018-07-10 19:07:10
5060,1,NA,2051,2018,NA,NA,2018-07-10 19:07:10
5560,2,NA,2051,2018,NA,NA,2018-07-10 19:07:10
1170,1,NA,2042,2018,NA,NA,2018-07-10 19:32:31
4930,2,NA,2042,2018,NA,NA,2018-07-10 19:32:31
3680,1,NA,2042,2018,NA,NA,2018-07-10 19:32:31
3720,1,NA,1816,2018,NA,NA,2018-07-12 10:19:31
2210,1,NA,524,2018,NA,NA,2018-07-14 12:07:21
4860,1,NA,524,2018,NA,NA,2018-07-14 12:07:21
3670,1,NA,524,2018,NA,NA,2018-07-14 12:07:21
2060,1,NA,1510,2018,NA,NA,2018-07-14 12:38:44
1510,1,NA,513,2018,NA,NA,2018-07-14 14:14:17
720,1,NA,510,2018,NA,NA,2018-07-14 14:32:58
5180,1,NA,408,2018,NA,NA,2018-07-14 14:57:52
2210,1,NA,1605,2018,NA,NA,2018-07-18 20:37:57
2090,1,NA,1605,2018,NA,NA,2018-07-18 20:37:57
1480,1,NA,1422,2018,NA,NA,2018-07-19 19:10:01
1530,2,NA,1422,2018,NA,NA,2018-07-19 19:10:01
1540,1,NA,1422,2018,NA,NA,2018-07-19 19:10:01
2060,2,NA,1422,2018,NA,NA,2018-07-19 19:10:01
1880,2,NA,1422,2018,NA,NA,2018-07-19 19:10:01
2210,4,NA,1422,2018,NA,NA,2018-07-19 19:10:01
1480,1,NA,529,2018,NA,NA,2018-07-20 18:50:09
2520,1,NA,1601,2018,NA,NA,2018-07-20 19:19:11
5380,1,NA,1601,2018,NA,NA,2018-07-20 19:19:11
