Route_Point_ID;Aar1;Latitude.x;Longitude.x;Hoh_DEM
1602_16;2016;62.45839616;11.60471018;842
1602_16;2017;62.45839616;11.60471018;842
1602_19;2017;62.45797491;11.58729535;824
1602_16;2018;62.45839616;11.60471018;842
1602_17;2018;62.45825312;11.59889847;825
1602_16;2019;62.45839616;11.60471018;842
1602_19;2019;62.45797491;11.58729535;824
1604_3;2007;62.61528131;11.20636422;870
1604_16;2007;62.61069532;11.23619697;871
1604_17;2007;62.6105457;11.23037716;873
1604_19;2007;62.61022812;11.21871689;872
1604_7;2008;62.62350272;11.21116753;904
1604_12;2008;62.62144772;11.23484214;904
1604_16;2008;62.61069532;11.23619697;871
1604_20;2008;62.61006912;11.2128771;859
1604_1;2010;62.60990987;11.20703738;865
1604_4;2010;62.61797167;11.20601815;881
1604_7;2010;62.62350272;11.21116753;904
1604_3;2012;62.61528131;11.20636422;870
1604_6;2012;62.62334342;11.20532517;898
1604_14;2013;62.61607585;11.23552974;896
1604_3;2014;62.61528131;11.20636422;870
1604_6;2014;62.62334342;11.20532517;898
1604_7;2014;62.62350272;11.21116753;904
1604_19;2014;62.61022812;11.21871689;872
1604_1;2015;62.60990987;11.20703738;865
1604_3;2015;62.61528131;11.20636422;870
1604_20;2015;62.61006912;11.2128771;859
1604_1;2017;62.60990987;11.20703738;865
1604_2;2017;62.61260023;11.20669142;865
1605_1;2006;62.62714163;11.90737287;780
1605_7;2007;62.64071182;11.91180608;799
1605_8;2007;62.64084161;11.91765462;800
1605_9;2007;62.64097157;11.92348372;813
1605_15;2007;62.63047267;11.93628276;789
1605_20;2007;62.62727203;11.91319925;781
1605_10;2011;62.64110087;11.92933235;822
1605_3;2013;62.6325159;11.90680672;773
1605_13;2014;62.63584702;11.9357218;791
1605_2;2015;62.62983325;11.90709025;778
1605_2;2017;62.62983325;11.90709025;778
1605_5;2018;62.63789913;11.90624126;764
1605_2;2019;62.62983325;11.90709025;778
1605_14;2019;62.63316433;11.93600274;779
1606_1;2006;62.7123822;9.430909378;1005
1606_3;2008;62.71773489;9.429892292;1132
1606_8;2012;62.72623935;9.440069585;1202
1606_1;2016;62.7123822;9.430909378;1005
1606_1;2019;62.7123822;9.430909378;1005
1606_16;2019;62.71353724;9.460096815;1259
1608_11;2007;62.78534253;11.21392061;849
1608_12;2007;62.78266148;11.2142487;847
1608_14;2007;62.77728083;11.21494255;834
1608_16;2007;62.77190914;11.21563683;883
1608_17;2007;62.77175015;11.20976507;886
1608_8;2008;62.78487329;11.19631777;726
1608_7;2011;62.7847135;11.19044352;751
1608_4;2012;62.77918191;11.18526929;696
1608_8;2012;62.78487329;11.19631777;726
1608_18;2012;62.7715906;11.20391295;851
1608_6;2015;62.78455346;11.18456933;719
1608_8;2015;62.78487329;11.19631777;726
1608_7;2016;62.7847135;11.19044352;751
1608_7;2019;62.7847135;11.19044352;751
1609_2;2006;62.88944436;9.752215253;621
1609_17;2006;62.88763589;9.776203006;647
1609_19;2019;62.88719744;9.764449903;666
1611_16;2012;62.91224821;10.48781928;560
1611_11;2014;62.92567278;10.48576265;517
1611_6;2018;62.92472294;10.45630921;514
1612_15;2017;62.92580712;10.84079285;678
1612_13;2018;62.931186;10.84002734;749
1613_3;2006;62.95516508;11.87274145;782
1613_5;2006;62.96053906;11.87216416;814
1613_7;2006;62.96336163;11.87778869;804
1613_11;2006;62.96388399;11.90142067;770
1613_14;2006;62.9558184;11.9022781;765
1613_19;2006;62.95004401;11.88513789;765
1613_2;2008;62.95247361;11.87302958;779
1613_4;2008;62.95785655;11.87245327;797
1613_5;2008;62.96053906;11.87216416;814
1613_10;2008;62.96375387;11.89550768;774
1613_11;2008;62.96388399;11.90142067;770
1613_13;2008;62.95846597;11.90238285;767
1613_15;2008;62.95312689;11.90256352;763
1613_16;2008;62.95043537;11.90284889;760
1613_17;2008;62.9503053;11.89693862;763
1613_18;2008;62.95017498;11.89102839;760
1613_5;2009;62.96053906;11.87216416;814
1613_10;2009;62.96375387;11.89550768;774
1613_11;2009;62.96388399;11.90142067;770
1613_16;2009;62.95043537;11.90284889;760
1613_17;2009;62.9503053;11.89693862;763
1613_19;2009;62.95004401;11.88513789;765
1613_20;2009;62.94991319;11.87922775;764
1613_11;2010;62.96388399;11.90142067;770
1613_12;2010;62.96119247;11.90170623;770
1613_13;2010;62.95846597;11.90238285;767
1613_17;2010;62.9503053;11.89693862;763
1613_12;2011;62.96119247;11.90170623;770
1613_15;2011;62.95312689;11.90256352;763
1613_16;2011;62.95043537;11.90284889;760
1613_17;2011;62.9503053;11.89693862;763
1613_1;2012;62.94978213;11.87331767;757
1613_2;2012;62.95247361;11.87302958;779
1613_7;2012;62.96336163;11.87778869;804
1613_10;2012;62.96375387;11.89550768;774
1613_15;2012;62.95312689;11.90256352;763
1613_17;2012;62.9503053;11.89693862;763
1613_20;2012;62.94991319;11.87922775;764
1613_4;2013;62.95785655;11.87245327;797
1613_6;2013;62.96323012;11.87189558;835
1613_16;2016;62.95043537;11.90284889;760
1613_17;2016;62.9503053;11.89693862;763
1613_1;2018;62.94978213;11.87331767;757
1613_3;2018;62.95516508;11.87274145;782
1613_17;2018;62.9503053;11.89693862;763
1613_19;2018;62.95004401;11.88513789;765
1613_20;2018;62.94991319;11.87922775;764
1613_4;2019;62.95785655;11.87245327;797
1613_10;2019;62.96375387;11.89550768;774
1614_5;2013;63.03691157;9.72564936;143
1614_4;2019;63.03959779;9.725162593;162
1615_5;2008;63.09409251;10.78876276;546
1615_8;2008;63.09714816;10.79844145;587
1615_13;2008;63.09230609;10.81698227;622
1615_16;2008;63.08338596;10.8187824;544
1615_8;2009;63.09714816;10.79844145;587
1615_5;2011;63.09409251;10.78876276;546
1615_6;2012;63.09680424;10.78659142;554
1615_10;2013;63.09750007;10.81029229;644
1615_11;2013;63.09767578;10.81620792;693
1615_16;2013;63.08338596;10.8187824;544
1616_5;2007;63.10425045;11.14265787;745
1616_13;2007;63.10237502;11.17266604;720
1616_9;2008;63.10742469;11.16009846;666
1616_6;2011;63.10694052;11.14230099;709
1616_6;2012;63.10694052;11.14230099;709
1616_3;2013;63.09887927;11.1433721;787
1616_13;2013;63.10237502;11.17266604;720
1616_2;2016;63.09619816;11.14372945;792
1616_17;2016;63.09415279;11.16781184;715
1616_6;2018;63.10694052;11.14230099;709
1616_5;2019;63.10425045;11.14265787;745
1616_13;2019;63.10237502;11.17266604;720
1617_9;2009;63.12493954;11.87235318;848
1617_11;2009;63.12519255;11.88422393;796
1617_11;2015;63.12519255;11.88422393;796
1617_10;2016;63.12507085;11.87827907;814
1617_18;2017;63.11149178;11.87378105;896
1617_11;2018;63.12519255;11.88422393;796
1619_17;2015;63.23415579;10.43161345;171
1621_11;2013;63.35535446;8.975677447;110
1621_13;2013;63.35000564;8.976800955;298
1621_8;2015;63.35459641;8.957791388;54
1621_20;2016;63.34096265;8.954635234;428
1621_1;2019;63.34070934;8.948682932;303
1621_7;2019;63.35434322;8.951816254;96
1622_15;2006;63.34231828;9.31507216;297
1622_13;2008;63.34279403;9.327003714;241
1622_7;2011;63.35398991;9.336803582;125
1622_9;2011;63.34862938;9.337859827;260
1622_13;2011;63.34279403;9.327003714;241
1622_12;2012;63.34303156;9.332959649;284
1622_12;2014;63.34303156;9.332959649;284
1622_15;2014;63.34231828;9.31507216;297
1622_1;2017;63.35547635;9.306442351;69
1623_3;2006;63.37471712;9.663619568;322
1623_4;2017;63.37739404;9.663121291;362
1623_4;2018;63.37739404;9.663121291;362
1623_11;2018;63.38387175;9.691999777;215
1623_14;2018;63.37583175;9.693486378;213
1626_9;2016;63.51549338;8.929718872;82
1627_17;2006;63.50550638;9.27650657;82
1627_18;2007;63.50840481;9.276715432;6
1627_7;2010;63.51473768;9.304872576;74
1627_10;2010;63.50670185;9.306494682;133
1627_10;2017;63.50670185;9.306494682;133
1627_6;2018;63.51742225;9.304338436;0
1627_14;2019;63.50330981;9.289020951;114
1630_8;2009;63.87755973;9.948891076;0
1630_1;2015;63.86509427;9.937767521;18
1630_15;2019;63.86883727;9.9676864;92
1631_1;2010;64.02599209;9.908555728;1
1631_3;2011;64.02642666;9.920787907;5
1631_17;2016;64.01527299;9.9105191;76
1701_1;2017;63.27240885;11.8384162;590
1702_4;2014;63.42392754;11.09970201;417
1702_8;2014;63.42962457;11.11096369;450
1702_6;2017;63.42929863;11.09895263;395
1703_9;2018;63.43918343;11.47768817;596
1703_1;2019;63.42523695;11.46058722;563
1703_4;2019;63.43329985;11.45959488;588
1704_2;2010;63.4363901;11.82034686;541
1704_16;2010;63.43436984;11.85065239;626
1704_11;2011;63.4478084;11.84918049;637
1704_17;2014;63.4342377;11.84466272;589
1704_11;2015;63.4478084;11.84918049;637
1704_16;2015;63.43436984;11.85065239;626
1704_16;2016;63.43436984;11.85065239;626
1704_9;2017;63.44754417;11.83717556;586
1704_13;2018;63.44243478;11.84976957;608
1704_12;2019;63.44512607;11.8494755;624
1705_3;2006;63.60037687;11.80203324;570
1705_5;2006;63.60575026;11.80143261;621
1705_6;2006;63.60844183;11.80111252;683
1705_7;2006;63.60857522;11.80715883;671
1705_8;2006;63.60870835;11.81320519;671
1705_10;2006;63.60897426;11.82527793;696
1705_14;2006;63.60104193;11.83221648;548
1705_20;2006;63.59512786;11.80867625;579
1705_2;2011;63.5976857;11.80233304;549
1705_5;2011;63.60575026;11.80143261;621
1705_6;2011;63.60844183;11.80111252;683
1705_11;2011;63.60910663;11.83132444;660
1705_17;2011;63.59553572;11.82678769;527
1705_20;2011;63.59512786;11.80867625;579
1705_1;2012;63.59499452;11.80263279;528
1705_6;2014;63.60844183;11.80111252;683
1705_2;2015;63.5976857;11.80233304;549
1705_3;2016;63.60037687;11.80203324;570
1705_17;2016;63.59553572;11.82678769;527
1705_1;2019;63.59499452;11.80263279;528
1706_9;2011;63.77012603;11.801084;174
1706_13;2011;63.76501889;11.81384699;210
1707_15;2006;63.89244828;10.69813302;419
1707_4;2007;63.89692874;10.66869673;390
1707_14;2007;63.89512809;10.69772447;474
1707_17;2011;63.88936536;10.69157104;389
1707_4;2012;63.89692874;10.66869673;390
1707_6;2012;63.90227366;10.66601847;447
1707_4;2013;63.89692874;10.66869673;390
1707_7;2016;63.90245464;10.67212256;443
1707_15;2016;63.89244828;10.69813302;419
1707_4;2017;63.89692874;10.66869673;390
1707_5;2019;63.89958496;10.66642961;395
1707_13;2019;63.89781687;10.69731639;501
1709_4;2008;63.92563016;11.76499613;347
1709_10;2008;63.93154987;11.78880594;339
1709_18;2011;63.91796934;11.784233;385
1709_19;2011;63.9178349;11.77814055;357
1709_20;2011;63.9177006;11.77202778;347
1709_5;2012;63.92831222;11.76468912;347
1709_13;2012;63.92631027;11.79552913;371
1709_4;2013;63.92563016;11.76499613;347
1709_10;2013;63.93154987;11.78880594;339
1709_15;2014;63.92092811;11.79613538;363
1709_7;2016;63.93113824;11.77047821;331
1709_13;2016;63.92631027;11.79552913;371
1710_8;2007;63.93897271;12.14322728;584
1710_7;2008;63.93885205;12.13711482;524
1710_8;2008;63.93897271;12.14322728;584
1710_8;2009;63.93897271;12.14322728;584
1710_11;2009;63.93933317;12.16156502;585
1710_5;2010;63.93604227;12.13127757;555
1710_11;2010;63.93933317;12.16156502;585
1710_17;2010;63.9257687;12.15681585;546
1710_7;2011;63.93885205;12.13711482;524
1710_7;2013;63.93885205;12.13711482;524
1710_16;2013;63.92588852;12.16292557;530
1710_7;2014;63.93885205;12.13711482;524
1710_16;2018;63.92588852;12.16292557;530
1711_7;2008;64.07408238;11.01503109;313
1711_10;2008;64.07458925;11.03344234;364
1711_17;2008;64.06115921;11.03535339;310
1711_1;2010;64.06048594;11.01083085;300
1711_6;2011;64.0739157;11.00890802;313
1711_16;2012;64.0613245;11.04149428;350
1711_6;2014;64.0739157;11.00890802;313
1711_9;2014;64.07442335;11.02731906;332
1711_16;2014;64.0613245;11.04149428;350
1711_16;2015;64.0613245;11.04149428;350
1711_16;2017;64.0613245;11.04149428;350
1713_1;2018;64.08661561;12.11577778;627
1713_18;2018;64.08697997;12.13421214;557
1713_20;2018;64.08673732;12.1219225;583
1713_1;2019;64.08661561;12.11577778;627
1713_18;2019;64.08697997;12.13421214;557
1713_19;2019;64.08685878;12.12806729;568
1713_20;2019;64.08673732;12.1219225;583
1714_7;2006;64.11291114;12.85865409;467
1714_8;2006;64.11313428;12.86529081;469
1714_16;2006;64.09981941;12.88429311;607
1714_17;2006;64.09972987;12.87814192;553
1714_12;2007;64.11058073;12.88347508;586
1714_14;2007;64.10520007;12.88388419;631
1714_11;2008;64.11327106;12.88327047;587
1714_2;2010;64.1013153;12.85279225;467
1714_12;2010;64.11058073;12.88347508;586
1714_15;2010;64.10250974;12.88408867;644
1714_16;2010;64.09981941;12.88429311;607
1714_18;2010;64.09964008;12.87199077;519
1714_19;2010;64.09955002;12.86583967;493
1714_13;2011;64.1078904;12.88367966;613
1714_12;2012;64.11058073;12.88347508;586
1714_15;2012;64.10250974;12.88408867;644
1714_13;2013;64.1078904;12.88367966;613
1714_15;2013;64.10250974;12.88408867;644
1714_18;2013;64.09964008;12.87199077;519
1714_19;2014;64.09955002;12.86583967;493
1714_4;2015;64.10718673;12.85096366;467
1714_9;2015;64.11309162;12.87096219;484
1714_12;2015;64.11058073;12.88347508;586
1714_13;2015;64.1078904;12.88367966;613
1714_15;2015;64.10250974;12.88408867;644
1714_18;2015;64.09964008;12.87199077;519
1714_19;2015;64.09955002;12.86583967;493
1714_8;2016;64.11313428;12.86529081;469
1714_14;2016;64.10520007;12.88388419;631
1714_18;2018;64.09964008;12.87199077;519
1714_10;2019;64.11318147;12.87711631;540
1714_11;2019;64.11327106;12.88327047;587
1714_16;2019;64.09981941;12.88429311;607
1714_17;2019;64.09972987;12.87814192;553
1714_18;2019;64.09964008;12.87199077;519
1714_19;2019;64.09955002;12.86583967;493
1715_12;2012;64.11944249;13.62218698;632
1715_17;2013;64.1086186;13.6165642;653
1715_9;2014;64.12201686;13.60973664;619
1715_12;2014;64.11944249;13.62218698;632
1715_13;2014;64.11675111;13.62232022;643
1715_19;2014;64.10850114;13.60425314;708
1715_14;2016;64.11405972;13.62245344;644
1715_11;2018;64.12213387;13.62205371;613
1715_14;2019;64.11405972;13.62245344;644
1716_15;2013;64.22515508;11.01805861;121
1716_12;2015;64.23321475;11.01689307;183
1718_5;2007;64.27154426;12.84017267;329
1718_9;2007;64.2745075;12.85853203;388
1718_12;2007;64.27126265;12.87117598;394
1718_13;2007;64.26930774;12.87132658;396
1718_18;2007;64.26105637;12.85957407;441
1718_19;2007;64.26096567;12.85338714;418
1718_9;2009;64.2745075;12.85853203;388
1718_12;2009;64.27126265;12.87117598;394
1718_3;2010;64.26616387;12.84059314;353
1718_7;2010;64.27432573;12.84615221;350
1718_10;2010;64.274598;12.86472201;390
1718_13;2010;64.26930774;12.87132658;396
1718_14;2010;64.26661749;12.87153379;405
1718_8;2011;64.27441675;12.8523421;374
1718_10;2011;64.274598;12.86472201;390
1718_7;2012;64.27432573;12.84615221;350
1718_8;2012;64.27441675;12.8523421;374
1718_1;2015;64.26078348;12.84101342;443
1718_12;2015;64.27126265;12.87117598;394
1718_3;2016;64.26616387;12.84059314;353
1720_16;2007;64.27320443;13.98621712;847
1720_5;2012;64.28375323;13.95484514;780
1720_10;2012;64.28661977;13.97952719;886
1720_18;2013;64.27311809;13.97383112;795
1720_1;2017;64.27298661;13.95525228;747
1720_20;2017;64.27303069;13.9614452;754
1720_4;2019;64.28106157;13.95494696;773
1721_12;2013;64.36993242;11.34832836;101
1721_9;2019;64.37574314;11.36163846;88
1722_8;2012;64.41430882;11.72041901;268
1723_14;2008;64.42211259;12.48563549;283
1723_4;2014;64.42426606;12.45427886;306
1724_14;2006;64.43701773;13.60625963;417
1724_3;2016;64.43671908;13.57511451;487
1725_3;2006;64.43986728;13.94890156;603
1725_5;2011;64.44525046;13.94869527;488
1725_13;2011;64.44277834;13.97995447;588
1725_14;2014;64.44008673;13.98005455;618
1726_17;2012;64.56317892;11.71458793;247
1726_6;2013;64.57605701;11.68795771;9
1726_7;2013;64.57619735;11.69420997;33
1726_13;2013;64.57138087;11.71986703;130
1726_4;2014;64.57068202;11.68861112;201
1726_11;2014;64.57675603;11.71921976;58
1726_12;2014;64.57406845;11.71954343;99
1726_4;2016;64.57068202;11.68861112;201
1726_11;2016;64.57675603;11.71921976;58
1726_14;2016;64.56869328;11.72019056;183
1726_3;2017;64.56799452;11.68893772;134
1726_13;2018;64.57138087;11.71986703;130
1726_14;2018;64.56869328;11.72019056;183
1727_7;2016;64.58413269;12.06947212;364
1727_11;2016;64.5846278;12.09449805;438
1727_18;2016;64.57093826;12.0834244;291
1728_3;2016;64.58293752;12.43946155;173
1728_10;2018;64.59143795;12.46374291;185
1728_17;2018;64.57799119;12.46499457;156
1729_11;2008;64.60656405;13.59758659;592
1729_18;2008;64.59298866;13.58574991;573
1729_12;2009;64.60386493;13.59688957;576
1729_15;2012;64.59579934;13.59814084;604
1729_20;2013;64.5928681;13.57322062;573
1729_16;2014;64.59310816;13.59827932;602
1729_19;2015;64.59292851;13.57948525;561
1729_9;2016;64.60644448;13.58505099;576
1729_17;2016;64.59304854;13.5920146;582
1729_16;2017;64.59310816;13.59827932;602
1729_20;2018;64.5928681;13.57322062;573
1730_3;2009;64.72924263;11.66922202;145
1730_3;2010;64.72924263;11.66922202;145
1730_7;2010;64.7374442;11.67450736;51
1730_11;2011;64.73773029;11.69933326;256
1730_14;2011;64.7299479;11.70065782;285
1730_2;2012;64.72655199;11.66954482;148
1730_11;2012;64.73773029;11.69933326;256
1730_2;2014;64.72655199;11.66954482;148
1730_20;2015;64.72400815;11.67616228;111
1730_5;2016;64.73412184;11.66903099;146
1730_3;2017;64.72924263;11.66922202;145
1730_2;2018;64.72655199;11.66954482;148
1730_11;2018;64.73773029;11.69933326;256
1731_6;2006;64.74531244;12.04570689;477
1731_13;2009;64.74130551;12.07914696;224
1731_7;2014;64.74543779;12.05200038;521
1731_14;2014;64.73814254;12.0781434;370
1731_6;2016;64.74531244;12.04570689;477
1731_19;2016;64.73301706;12.05965825;528
1731_3;2019;64.73724738;12.04658785;538
1732_20;2013;64.7416037;12.42445101;349
1732_19;2014;64.74429292;12.4241949;270
1733_13;2006;64.74100108;13.57801937;498
1733_12;2008;64.74106136;13.58431828;503
1733_16;2008;64.74081863;13.55912283;562
1733_1;2009;64.75427402;13.558406;483
1733_2;2009;64.75433514;13.56470795;499
1733_12;2009;64.74106136;13.58431828;503
1733_16;2009;64.74081863;13.55912283;562
1733_19;2009;64.74889187;13.55869283;496
1733_12;2010;64.74106136;13.58431828;503
1733_19;2010;64.74889187;13.55869283;496
1733_18;2012;64.74620079;13.5588362;521
1733_19;2015;64.74889187;13.55869283;496
1733_20;2015;64.75158295;13.55854943;515
1733_1;2018;64.75427402;13.558406;483
1733_2;2018;64.75433514;13.56470795;499
1733_17;2018;64.74350971;13.55897953;542
1734_11;2014;64.90723916;12.05962089;547
1734_5;2016;64.90392228;12.02826211;451
1735_19;2008;65.05471569;12.02422388;163
1736_6;2018;65.08642861;13.15740825;540
1736_1;2019;65.07297652;13.15833834;574
1736_8;2019;65.08658506;13.17016654;572
1736_15;2019;65.07605584;13.19003557;528
1801_10;2018;65.07463787;12.41742889;436
1801_15;2018;65.06484985;12.42516293;499
1801_1;2019;65.06160916;12.39357263;466
1801_6;2019;65.07505429;12.39225722;325
1803_9;2012;65.22890238;12.01118918;125
1803_15;2013;65.2190737;12.02501108;11
1803_8;2019;65.22944427;12.00457694;232
1804_6;2013;65.22299311;12.34648589;1
1804_14;2013;65.23557965;12.36425583;202
1805_8;2019;65.2492326;12.75109963;119
1805_7;2020;65.25050316;12.74542301;112
1808_1;2017;65.4431646;13.59739786;491
1808_16;2017;65.41040445;13.59204032;654
1808_1;2018;65.4431646;13.59739786;491
1809_7;2010;65.41682254;13.91574049;821
1809_8;2010;65.41693612;13.92284557;739
1809_17;2010;65.40357147;13.93631415;665
1809_15;2016;65.406308;13.94266405;615
1809_10;2018;65.4170276;13.93576869;607
1809_15;2018;65.406308;13.94266405;615
1809_16;2018;65.40361676;13.94277243;635
1810_1;2012;65.40568325;14.29801188;932
1811_4;2011;65.56961699;13.51343756;625
1811_1;2019;65.56154481;13.51389803;632
1811_2;2019;65.56423554;13.51374457;614
1811_12;2019;65.57262216;13.54577946;734
1812_16;2010;65.56508889;13.93622586;618
1813_2;2010;65.56986223;14.2935915;538
1813_8;2010;65.58068784;14.30630508;596
1813_12;2010;65.57808416;14.32588325;582
1813_6;2011;65.58062793;14.2932995;590
1813_10;2011;65.58074662;14.31931073;622
1813_14;2011;65.57270127;14.32602254;536
1813_2;2012;65.56986223;14.2935915;538
1813_4;2012;65.57524508;14.29344553;559
1813_10;2012;65.58074662;14.31931073;622
1813_14;2012;65.57270127;14.32602254;536
1813_17;2012;65.56728942;14.31966227;545
1813_14;2017;65.57270127;14.32602254;536
1813_9;2018;65.58071737;14.3128079;599
1813_12;2018;65.57808416;14.32588325;582
1813_15;2018;65.57000982;14.32609216;538
1813_10;2019;65.58074662;14.31931073;622
1813_13;2019;65.57539271;14.3259529;538
1813_16;2019;65.56731838;14.32616176;550
1815_2;2017;65.87734342;12.70595592;139
1815_8;2017;65.88829706;12.71814587;277
1815_5;2018;65.88509316;12.70495593;108
1815_2;2019;65.87734342;12.70595592;139
1815_19;2019;65.87483057;12.71802653;78
1816_11;2016;65.86319166;13.08050134;205
1816_12;2016;65.86049753;13.08037377;244
1816_16;2016;65.85049587;13.08440756;353
1816_14;2017;65.85518384;13.07890769;305
1816_14;2019;65.85518384;13.07890769;305
1816_15;2019;65.85250479;13.07998449;322
1817_3;2019;65.88980534;13.49491525;427
1817_4;2019;65.89249593;13.49475744;455
1818_1;2011;65.8877873;13.8899615;327
1818_9;2011;65.90138396;13.90912904;646
1818_16;2011;65.88802174;13.92286057;550
1818_13;2012;65.89639427;13.92299194;678
1818_14;2014;65.89340383;13.92263467;613
1818_5;2017;65.89855135;13.88949582;469
1818_1;2018;65.8877873;13.8899615;327
1818_17;2019;65.88797542;13.9162807;488
1819_14;2016;66.0496691;13.10035675;98
1819_3;2017;66.06849915;13.06646338;70
1819_18;2017;66.04267445;13.11544972;251
1819_20;2018;66.04305312;13.12811662;261
1820_6;2016;66.06445898;13.92777169;426
1821_7;2018;66.06412899;14.27095814;537
1821_12;2018;66.06075731;14.29844214;529
1821_6;2019;66.06517668;14.26485324;533
1822_2;2010;66.20553219;13.0762094;303
1822_7;2010;66.21637431;13.08205294;37
1822_9;2010;66.21653859;13.0953784;65
1822_10;2010;66.2166203;13.10204119;80
1822_13;2012;66.21132185;13.10910661;315
1822_20;2012;66.20292481;13.08307317;432
1822_6;2013;66.21629174;13.07539029;27
1822_7;2013;66.21637431;13.08205294;37
1822_11;2013;66.21670172;13.10870404;96
1822_10;2014;66.2166203;13.10204119;80
1822_14;2014;66.20863191;13.10930783;383
1822_10;2015;66.2166203;13.10204119;80
1822_11;2015;66.21670172;13.10870404;96
1822_12;2015;66.21401179;13.10890535;155
1822_13;2015;66.21132185;13.10910661;315
1822_18;2015;66.20308899;13.09639155;454
1822_11;2016;66.21670172;13.10870404;96
1822_12;2016;66.21401179;13.10890535;155
1822_8;2017;66.21645659;13.08871564;51
1822_11;2017;66.21670172;13.10870404;96
1822_6;2018;66.21629174;13.07539029;27
1822_11;2018;66.21670172;13.10870404;96
1822_13;2018;66.21132185;13.10910661;315
1822_14;2018;66.20863191;13.10930783;383
1822_10;2019;66.2166203;13.10204119;80
1822_12;2019;66.21401179;13.10890535;155
1822_18;2019;66.20308899;13.09639155;454
1823_20;2017;66.20735236;13.48270136;460
1824_4;2010;66.22115859;14.27543273;637
1824_10;2010;66.22666328;14.30195277;745
1824_3;2011;66.21798568;14.27610151;559
1824_2;2012;66.21577621;14.27558701;545
1824_9;2012;66.22663313;14.29528415;761
1824_12;2012;66.22486604;14.30731538;761
1824_14;2012;66.21861952;14.30884227;789
1824_15;2012;66.21592832;14.30891586;762
1824_1;2014;66.21308502;14.27566413;477
1824_10;2015;66.22666328;14.30195277;745
1824_16;2016;66.21323711;14.30898942;717
1824_1;2019;66.21308502;14.27566413;477
1824_2;2019;66.21577621;14.27558701;545
1824_3;2019;66.21798568;14.27610151;559
1827_4;2018;66.38328707;13.12501164;73
1827_12;2018;66.37354911;13.07708741;62
1827_1;2019;66.39059952;13.12860557;34
1827_3;2019;66.38544521;13.12910227;77
1828_6;2018;66.38937387;14.67332945;193
1829_1;2019;66.49829655;13.88894529;155
1829_9;2019;66.51746173;13.87646211;244
1829_10;2019;66.52003099;13.87441168;312
1829_11;2019;66.52266739;13.87546241;353
1833_2;2017;66.83246004;13.78895341;75
1833_19;2017;66.86063902;13.8624832;463
1833_3;2019;66.83367291;13.79504482;88
1833_12;2019;66.85137871;13.82301523;110
1833_13;2019;66.85201067;13.82959669;114
1833_18;2019;66.8593407;13.85661391;475
1834_1;2019;66.89664026;14.13648844;358
1836_6;2017;66.83798491;15.50749541;671
1836_5;2018;66.83529711;15.50641467;634
1838_2;2014;67.0566545;14.27414016;9
1838_5;2014;67.04895781;14.27816223;32
1838_3;2019;67.05424679;14.27731538;29
1838_5;2019;67.04895781;14.27816223;32
1838_11;2019;67.0339165;14.26505799;18
1838_16;2019;67.02039787;14.25169349;23
1838_19;2019;67.01327281;14.24365123;17
1838_20;2019;67.01052506;14.24121261;11
1839_1;2011;67.02180338;14.66485479;486
1839_2;2011;67.02449446;14.6648177;501
1839_18;2011;67.02184551;14.68551403;450
1839_1;2012;67.02180338;14.66485479;486
1839_2;2012;67.02449446;14.6648177;501
1839_10;2013;67.03531439;14.69223017;502
1839_18;2014;67.02184551;14.68551403;450
1840_14;2011;67.02749854;15.11250619;381
1840_3;2013;67.02751915;15.07806557;311
1840_3;2016;67.02751915;15.07806557;311
1840_6;2016;67.03559251;15.0780915;295
1840_3;2018;67.02751915;15.07806557;311
1840_6;2018;67.03559251;15.0780915;295
1840_16;2018;67.0221163;15.11248129;405
1840_20;2018;67.02213338;15.0849349;303
1840_3;2019;67.02751915;15.07806557;311
1840_6;2019;67.03559251;15.0780915;295
1840_15;2019;67.02480742;15.11249374;385
1841_7;2015;67.00695512;15.49140158;504
1841_10;2015;67.01503104;15.49064673;589
1841_7;2018;67.00695512;15.49140158;504
1841_11;2019;67.01772277;15.49047151;612
1841_12;2019;67.02032904;15.48891727;662
1843_5;2017;67.19403058;14.66246286;2
1843_13;2019;67.19375405;14.7040807;97
1843_15;2019;67.19368937;14.71795275;86
1844_16;2011;67.18358188;15.11323355;412
1844_3;2012;67.18898477;15.0785878;625
1844_9;2013;67.1970464;15.09942369;359
1844_11;2014;67.19703719;15.11329673;256
1844_6;2018;67.19705797;15.07861411;524
1844_11;2018;67.19703719;15.11329673;256
1844_13;2018;67.19165507;15.11327145;312
1844_11;2019;67.19703719;15.11329673;256
1845_12;2016;67.17533694;15.91829156;668
1847_4;2014;67.35238762;15.49802072;71
1847_18;2018;67.34424878;15.51878946;46
1848_16;2019;67.49900914;14.99824385;18
1849_3;2010;67.66526809;15.94324869;375
1849_20;2013;67.66265887;15.92899619;350
1851_14;2012;67.83479316;15.11638217;220
1851_15;2012;67.83210231;15.11636877;170
1851_12;2013;67.84017485;15.11640899;237
1851_14;2013;67.83479316;15.11638217;220
1851_14;2014;67.83479316;15.11638217;220
1851_16;2014;67.82941146;15.11635537;120
1852_1;2019;67.81201979;15.43209573;19
1852_17;2019;67.84020504;15.4886848;200
1853_15;2010;68.14992004;13.81700964;267
1853_15;2013;68.14992004;13.81700964;267
1853_20;2013;68.14792348;13.78898894;232
1853_1;2016;68.14853581;13.78074574;174
