Id;Aar;RuteNr;PktNr;FK_Vegetasjonstype1;Dekningsgrad1;;;;;;;
3895;2005;1704;12;13;90;;;;;;;
3896;2005;1704;13;26;50;;;;;;;
3897;2005;1704;16;26;75;;;;;;;
3898;2005;1704;17;13;60;;;;;;;
3899;2005;1704;18;26;40;;;;;;;
3900;2005;1704;19;13;75;;;;;;;
3901;2005;1704;20;13;80;;;;;;;
3902;2005;1705;1;10;50;;;;;;;
3903;2005;1705;2;1;75;;;;;;;
3904;2005;1705;3;10;60;;;;;;;
3905;2005;1705;4;13;70;;;;;;;
3906;2005;1705;5;13;90;;;;;;;
3907;2005;1705;6;22;100;;;;;;;
3908;2005;1705;7;22;100;;;;;;;
3909;2005;1705;8;22;100;;;;;;;
3910;2005;1705;9;22;100;;;;;;;
3911;2005;1705;10;22;100;;;;;;;
3912;2005;1705;11;22;100;;;;;;;
3913;2005;1705;12;22;100;;;;;;;
3914;2005;1705;13;13;60;;;;;;;
3915;2005;1705;14;10;50;;;;;;;
3916;2005;1705;15;8;100;;;;;;;
3917;2005;1705;16;2;70;;;;;;;
3918;2005;1705;17;2;60;;;;;;;
3919;2005;1705;18;22;100;;;;;;;
3920;2005;1705;19;22;100;;;;;;;
3921;2005;1705;20;22;80;;;;;;;
3922;2005;1707;4;28;50;;;;;;;
3923;2005;1707;5;12;40;;;;;;;
3924;2005;1707;6;12;40;;;;;;;
3925;2005;1707;7;9;50;;;;;;;
3926;2005;1707;8;13;50;;;;;;;
3927;2005;1707;9;13;50;;;;;;;
3928;2005;1707;10;22;95;;;;;;;
3929;2005;1707;11;22;95;;;;;;;
3930;2005;1707;12;22;95;;;;;;;
3931;2005;1707;13;22;95;;;;;;;
3932;2005;1707;14;12;50;;;;;;;
3933;2005;1707;15;8;90;;;;;;;
3934;2005;1707;16;13;50;;;;;;;
3935;2005;1707;17;28;50;;;;;;;
3936;2005;1709;1;1;70;;;;;;;
3937;2005;1709;2;12;60;;;;;;;
3938;2005;1709;3;12;50;;;;;;;
3939;2005;1709;4;12;50;;;;;;;
3940;2005;1709;5;13;50;;;;;;;
3941;2005;1709;6;12;50;;;;;;;
3942;2005;1709;7;12;50;;;;;;;
3943;2005;1709;8;12;50;;;;;;;
3944;2005;1709;9;12;60;;;;;;;
3945;2005;1709;10;12;50;;;;;;;
3946;2005;1709;11;1;70;;;;;;;
3947;2005;1709;12;12;50;;;;;;;
3948;2005;1709;13;13;50;;;;;;;
3949;2005;1709;14;3;60;;;;;;;
3950;2005;1709;15;13;70;;;;;;;
3951;2005;1709;16;12;50;;;;;;;
3952;2005;1709;17;12;60;;;;;;;
3953;2005;1709;18;4;60;;;;;;;
3954;2005;1709;19;6;70;;;;;;;
3955;2005;1709;20;12;60;;;;;;;
3956;2005;1710;1;22;100;;;;;;;
3957;2005;1710;2;22;100;;;;;;;
3958;2005;1710;3;21;60;;;;;;;
3959;2005;1710;4;21;60;;;;;;;
3960;2005;1710;5;13;50;;;;;;;
3961;2005;1710;6;21;55;;;;;;;
3962;2005;1710;7;21;70;;;;;;;
3963;2005;1710;8;21;55;;;;;;;
3964;2005;1710;9;13;50;;;;;;;
3965;2005;1710;10;21;65;;;;;;;
3966;2005;1710;11;21;65;;;;;;;
3967;2005;1710;12;13;100;;;;;;;
3968;2005;1710;13;13;100;;;;;;;
3969;2005;1710;14;13;75;;;;;;;
3970;2005;1710;15;13;70;;;;;;;
3971;2005;1710;16;13;50;;;;;;;
3972;2005;1710;17;13;50;;;;;;;
3973;2005;1710;18;22;100;;;;;;;
3974;2005;1710;19;22;100;;;;;;;
3975;2005;1710;20;22;100;;;;;;;
3976;2005;1711;1;28;50;;;;;;;
3977;2005;1711;5;12;70;;;;;;;
3978;2005;1711;6;12;80;;;;;;;
3979;2005;1711;7;12;70;;;;;;;
3980;2005;1711;8;12;70;;;;;;;
3981;2005;1711;9;12;50;;;;;;;
3982;2005;1711;10;1;100;;;;;;;
3983;2005;1711;11;12;80;;;;;;;
3984;2005;1711;12;1;50;;;;;;;
3985;2005;1711;13;1;50;;;;;;;
3986;2005;1711;14;12;50;;;;;;;
3987;2005;1711;15;12;70;;;;;;;
3988;2005;1711;16;1;70;;;;;;;
3989;2005;1711;17;1;100;;;;;;;
3990;2005;1711;20;12;50;;;;;;;
3991;2005;1713;1;23;70;;;;;;;
3992;2005;1713;2;23;70;;;;;;;
3993;2005;1713;3;23;70;;;;;;;
3994;2005;1713;4;22;50;;;;;;;
3995;2005;1713;5;23;100;;;;;;;
3996;2005;1713;6;23;100;;;;;;;
3997;2005;1713;13;22;100;;;;;;;
3998;2005;1713;14;22;100;;;;;;;
3999;2005;1714;1;26;100;;;;;;;
4000;2005;1714;2;21;50;;;;;;;
4001;2005;1714;3;26;100;;;;;;;
4002;2005;1714;4;21;50;;;;;;;
4003;2005;1714;5;26;100;;;;;;;
4004;2005;1714;6;26;100;;;;;;;
4005;2005;1714;7;21;50;;;;;;;
4006;2005;1714;8;21;75;;;;;;;
4007;2005;1714;9;13;50;;;;;;;
4008;2005;1714;10;21;100;;;;;;;
4009;2005;1714;11;21;75;;;;;;;
4010;2005;1714;12;22;75;;;;;;;
4011;2005;1714;13;22;100;;;;;;;
4012;2005;1714;14;22;100;;;;;;;
4013;2005;1714;15;22;100;;;;;;;
4014;2005;1714;16;22;100;;;;;;;
4015;2005;1714;17;21;100;;;;;;;
4016;2005;1714;18;12;100;;;;;;;
4017;2005;1714;19;12;50;;;;;;;
4018;2005;1714;20;26;100;;;;;;;
4019;2005;1715;1;22;70;;;;;;;
4020;2005;1715;2;22;70;;;;;;;
4021;2005;1715;3;22;80;;;;;;;
4022;2005;1715;4;22;80;;;;;;;
4023;2005;1715;5;21;60;;;;;;;
4024;2005;1715;6;21;60;;;;;;;
4025;2005;1715;7;13;40;;;;;;;
4026;2005;1715;8;21;50;;;;;;;
4027;2005;1715;9;13;50;;;;;;;
4028;2005;1715;10;13;100;;;;;;;
4029;2005;1715;11;21;40;;;;;;;
4030;2005;1715;12;13;40;;;;;;;
4031;2005;1715;13;21;50;;;;;;;
4032;2005;1715;14;21;50;;;;;;;
4033;2005;1715;15;21;50;;;;;;;
4034;2005;1715;16;21;50;;;;;;;
4035;2005;1715;17;21;70;;;;;;;
4036;2005;1715;18;21;90;;;;;;;
4037;2005;1715;19;21;60;;;;;;;
4038;2005;1715;20;22;70;;;;;;;
4039;2005;1716;1;7;80;;;;;;;
4040;2005;1716;2;1;50;;;;;;;
4041;2005;1716;3;7;50;;;;;;;
4042;2005;1716;4;5;50;;;;;;;
4043;2005;1716;5;1;50;;;;;;;
4044;2005;1716;6;13;80;;;;;;;
4045;2005;1716;7;13;80;;;;;;;
4046;2005;1716;8;1;80;;;;;;;
4047;2005;1716;9;13;70;;;;;;;
4048;2005;1716;10;7;80;;;;;;;
4049;2005;1716;11;8;70;;;;;;;
4050;2005;1716;12;7;50;;;;;;;
4051;2005;1716;13;13;50;;;;;;;
4052;2005;1716;14;11;50;;;;;;;
4053;2005;1716;15;12;50;;;;;;;
4054;2005;1716;16;2;60;;;;;;;
4055;2005;1716;17;7;100;;;;;;;
4056;2005;1716;18;13;80;;;;;;;
4057;2005;1716;19;13;50;;;;;;;
4058;2005;1716;20;2;70;;;;;;;
4059;2005;1717;1;1;50;;;;;;;
4060;2005;1717;2;1;60;;;;;;;
4061;2005;1717;3;1;40;;;;;;;
4062;2005;1717;4;12;60;;;;;;;
4063;2005;1717;5;12;50;;;;;;;
4064;2005;1717;7;12;50;;;;;;;
4065;2005;1717;8;12;100;;;;;;;
4066;2005;1717;9;13;80;;;;;;;
4067;2005;1717;10;3;100;;;;;;;
4068;2005;1717;11;12;50;;;;;;;
4069;2005;1717;12;2;100;;;;;;;
4070;2005;1717;13;2;50;;;;;;;
4071;2005;1717;14;2;50;;;;;;;
4072;2005;1717;15;12;60;;;;;;;
4073;2005;1717;16;12;50;;;;;;;
4074;2005;1717;17;2;40;;;;;;;
4075;2005;1717;18;4;50;;;;;;;
4076;2005;1717;19;4;50;;;;;;;
4077;2005;1717;20;2;80;;;;;;;
4078;2005;1718;1;22;100;;;;;;;
4079;2005;1718;2;22;100;;;;;;;
4080;2005;1718;3;22;100;;;;;;;
4081;2005;1718;4;22;100;;;;;;;
4082;2005;1718;5;2;90;;;;;;;
4083;2005;1718;6;2;100;;;;;;;
4084;2005;1718;7;22;70;;;;;;;
4085;2005;1718;8;2;50;;;;;;;
4086;2005;1718;9;22;100;;;;;;;
4087;2005;1718;10;22;95;;;;;;;
4088;2005;1718;11;13;50;;;;;;;
4089;2005;1718;12;28;55;;;;;;;
4090;2005;1718;13;22;100;;;;;;;
4091;2005;1718;14;22;100;;;;;;;
4092;2005;1718;15;22;100;;;;;;;
4093;2005;1718;16;22;100;;;;;;;
4094;2005;1718;17;22;100;;;;;;;
4095;2005;1718;18;22;100;;;;;;;
4096;2005;1718;19;22;100;;;;;;;
4097;2005;1718;20;13;100;;;;;;;
4098;2005;1720;1;13;70;;;;;;;
4099;2005;1720;2;13;80;;;;;;;
4100;2005;1720;3;13;75;;;;;;;
4101;2005;1720;4;13;75;;;;;;;
4102;2005;1720;5;13;65;;;;;;;
4103;2005;1720;6;21;50;;;;;;;
4104;2005;1720;7;21;65;;;;;;;
4105;2005;1720;8;22;80;;;;;;;
4106;2005;1720;9;22;80;;;;;;;
4107;2005;1720;10;22;70;;;;;;;
4108;2005;1720;11;22;90;;;;;;;
4109;2005;1720;12;22;60;;;;;;;
4110;2005;1720;13;22;65;;;;;;;
4111;2005;1720;14;21;55;;;;;;;
4112;2005;1720;15;21;55;;;;;;;
4113;2005;1720;16;21;60;;;;;;;
4114;2005;1720;17;13;75;;;;;;;
4115;2005;1720;18;13;75;;;;;;;
4116;2005;1720;19;13;80;;;;;;;
4117;2005;1720;20;13;90;;;;;;;
4123;2005;1723;1;11;70;;;;;;;
4124;2005;1723;2;1;100;;;;;;;
4125;2005;1723;3;8;80;;;;;;;
4126;2005;1723;4;8;80;;;;;;;
4127;2005;1723;5;7;80;;;;;;;
4128;2005;1723;6;2;80;;;;;;;
4129;2005;1723;7;8;70;;;;;;;
4130;2005;1723;8;8;90;;;;;;;
4131;2005;1723;9;8;70;;;;;;;
4132;2005;1723;11;1;100;;;;;;;
4133;2005;1723;12;7;100;;;;;;;
4134;2005;1723;13;7;80;;;;;;;
4135;2005;1723;14;1;100;;;;;;;
4136;2005;1723;15;8;100;;;;;;;
4137;2005;1723;16;1;80;;;;;;;
4138;2005;1723;17;1;70;;;;;;;
4139;2005;1723;18;12;80;;;;;;;
4140;2005;1723;19;1;100;;;;;;;
4141;2005;1723;20;2;80;;;;;;;
4142;2005;1724;1;7;70;;;;;;;
4143;2005;1724;2;7;80;;;;;;;
4144;2005;1724;3;7;80;;;;;;;
4145;2005;1724;4;7;80;;;;;;;
4146;2005;1724;5;7;100;;;;;;;
4147;2005;1724;6;13;80;;;;;;;
4148;2005;1724;7;13;70;;;;;;;
4149;2005;1724;8;13;55;;;;;;;
4150;2005;1724;9;28;55;;;;;;;
4151;2005;1724;12;7;50;;;;;;;
4152;2005;1724;13;13;90;;;;;;;
4153;2005;1724;14;7;60;;;;;;;
4154;2005;1724;15;7;80;;;;;;;
4155;2005;1724;16;7;75;;;;;;;
4156;2005;1724;17;7;85;;;;;;;
4157;2005;1724;18;7;90;;;;;;;
4158;2005;1724;19;7;90;;;;;;;
4159;2005;1724;20;7;95;;;;;;;
4160;2005;1725;1;21;65;;;;;;;
4161;2005;1725;2;21;75;;;;;;;
4162;2005;1725;3;12;50;;;;;;;
4163;2005;1725;4;12;55;;;;;;;
4164;2005;1725;5;12;55;;;;;;;
4165;2005;1725;6;7;50;;;;;;;
4166;2005;1725;7;7;60;;;;;;;
4167;2005;1725;8;7;65;;;;;;;
4168;2005;1725;9;7;55;;;;;;;
4169;2005;1725;10;3;80;;;;;;;
4170;2005;1725;11;7;70;;;;;;;
4171;2005;1725;12;12;60;;;;;;;
4172;2005;1725;13;12;50;;;;;;;
4173;2005;1725;14;12;50;;;;;;;
4174;2005;1725;15;12;55;;;;;;;
4175;2005;1725;16;21;55;;;;;;;
4176;2005;1725;17;21;60;;;;;;;
4177;2005;1725;18;21;55;;;;;;;
4178;2005;1725;19;21;70;;;;;;;
4179;2005;1725;20;21;75;;;;;;;
4180;2005;1727;1;2;70;;;;;;;
4181;2005;1727;2;4;80;;;;;;;
4182;2005;1727;3;13;60;;;;;;;
4183;2005;1727;4;22;50;;;;;;;
4184;2005;1727;5;2;50;;;;;;;
4185;2005;1727;6;21;60;;;;;;;
4186;2005;1727;7;21;80;;;;;;;
4187;2005;1727;8;22;60;;;;;;;
4188;2005;1727;9;22;60;;;;;;;
4189;2005;1727;10;13;70;;;;;;;
4190;2005;1727;11;22;60;;;;;;;
4191;2005;1727;12;22;80;;;;;;;
4192;2005;1727;13;22;70;;;;;;;
4193;2005;1727;14;13;70;;;;;;;
4194;2005;1727;15;3;60;;;;;;;
4195;2005;1727;16;3;70;;;;;;;
4196;2005;1727;17;13;80;;;;;;;
4197;2005;1727;18;3;60;;;;;;;
4198;2005;1727;19;22;50;;;;;;;
4199;2005;1727;20;2;50;;;;;;;
4200;2005;1728;1;2;75;;;;;;;
4201;2005;1728;2;8;60;;;;;;;
4202;2005;1728;3;11;100;;;;;;;
4203;2005;1728;4;11;100;;;;;;;
4204;2005;1728;5;11;100;;;;;;;
4205;2005;1728;6;12;100;;;;;;;
4206;2005;1728;7;4;60;;;;;;;
4207;2005;1728;8;12;80;;;;;;;
4208;2005;1728;9;1;100;;;;;;;
4209;2005;1728;10;1;100;;;;;;;
4210;2005;1728;11;1;100;;;;;;;
4211;2005;1728;12;1;70;;;;;;;
4212;2005;1728;13;12;100;;;;;;;
4213;2005;1728;14;3;80;;;;;;;
4214;2005;1728;15;4;80;;;;;;;
4215;2005;1728;16;3;90;;;;;;;
4216;2005;1728;17;3;90;;;;;;;
4217;2005;1728;18;1;100;;;;;;;
4218;2005;1728;19;7;70;;;;;;;
4219;2005;1728;20;1;100;;;;;;;
4220;2005;1729;1;21;80;;;;;;;
4221;2005;1729;2;13;50;;;;;;;
4222;2005;1729;3;21;70;;;;;;;
4223;2005;1729;4;6;60;;;;;;;
4224;2005;1729;5;13;60;;;;;;;
4225;2005;1729;6;13;60;;;;;;;
4226;2005;1729;7;6;80;;;;;;;
4227;2005;1729;8;6;100;;;;;;;
4228;2005;1729;9;6;80;;;;;;;
4229;2005;1729;10;6;90;;;;;;;
4230;2005;1729;11;21;100;;;;;;;
4231;2005;1729;12;21;100;;;;;;;
4232;2005;1729;13;21;100;;;;;;;
4233;2005;1729;14;13;50;;;;;;;
4234;2005;1729;15;22;100;;;;;;;
4235;2005;1729;16;13;80;;;;;;;
4236;2005;1729;17;13;80;;;;;;;
4237;2005;1729;18;21;100;;;;;;;
4238;2005;1729;19;21;70;;;;;;;
4239;2005;1729;20;21;60;;;;;;;
4240;2005;1731;1;24;100;;;;;;;
4241;2005;1731;2;24;100;;;;;;;
4242;2005;1731;3;24;100;;;;;;;
4243;2005;1731;4;24;100;;;;;;;
4244;2005;1731;5;24;100;;;;;;;
4245;2005;1731;6;24;100;;;;;;;
4246;2005;1731;7;24;100;;;;;;;
4247;2005;1731;8;24;80;;;;;;;
4248;2005;1731;9;23;100;;;;;;;
4249;2005;1731;10;2;70;;;;;;;
4250;2005;1731;11;2;70;;;;;;;
4251;2005;1731;12;2;80;;;;;;;
4252;2005;1731;13;2;60;;;;;;;
4253;2005;1731;14;21;50;;;;;;;
4254;2005;1731;19;23;100;;;;;;;
4255;2005;1731;20;24;100;;;;;;;
4256;2005;1733;1;2;90;;;;;;;
4257;2005;1733;2;2;100;;;;;;;
4258;2005;1733;3;2;80;;;;;;;
4259;2005;1733;10;2;60;;;;;;;
4260;2005;1733;11;2;100;;;;;;;
4261;2005;1733;12;6;100;;;;;;;
4262;2005;1733;13;12;60;;;;;;;
4263;2005;1733;14;13;60;;;;;;;
4264;2005;1733;15;6;100;;;;;;;
4265;2005;1733;16;21;60;;;;;;;
4266;2005;1733;17;21;80;;;;;;;
4267;2005;1733;18;6;70;;;;;;;
4268;2005;1733;19;6;90;;;;;;;
4269;2005;1733;20;13;60;;;;;;;
4270;2005;1734;1;23;80;;;;;;;
4271;2005;1734;2;21;50;;;;;;;
4272;2005;1734;3;23;70;;;;;;;
4273;2005;1734;4;24;70;;;;;;;
4274;2005;1734;5;23;50;;;;;;;
4275;2005;1734;6;23;70;;;;;;;
4276;2005;1734;7;24;60;;;;;;;
4277;2005;1734;8;24;80;;;;;;;
4278;2005;1734;9;24;90;;;;;;;
4279;2005;1734;10;24;100;;;;;;;
4280;2005;1734;11;24;100;;;;;;;
4281;2005;1734;12;24;100;;;;;;;
4282;2005;1734;13;24;50;;;;;;;
4283;2005;1734;14;22;70;;;;;;;
4284;2005;1734;15;13;60;;;;;;;
4285;2005;1734;16;22;80;;;;;;;
4286;2005;1734;17;22;70;;;;;;;
4287;2005;1734;18;21;50;;;;;;;
4288;2005;1734;19;21;60;;;;;;;
4289;2005;1734;20;23;60;;;;;;;
4290;2005;1735;1;7;60;;;;;;;
4291;2005;1735;2;8;60;;;;;;;
4292;2005;1735;3;2;40;;;;;;;
4293;2005;1735;4;8;50;;;;;;;
4294;2005;1735;6;8;100;;;;;;;
4295;2005;1735;10;8;100;;;;;;;
4296;2005;1735;11;8;60;;;;;;;
4297;2005;1735;12;12;50;;;;;;;
4298;2005;1735;13;18;100;;;;;;;
4299;2005;1735;14;12;60;;;;;;;
4300;2005;1735;15;15;50;;;;;;;
4301;2005;1735;17;7;100;;;;;;;
4302;2005;1735;18;7;100;;;;;;;
4303;2005;1735;19;7;100;;;;;;;
4304;2005;1735;20;7;100;;;;;;;
4305;2006;101;3;4;50;;;;;;;
4306;2006;101;4;3;100;;;;;;;
4307;2006;101;5;1;50;;;;;;;
4308;2006;101;6;3;100;;;;;;;
4309;2006;101;7;3;65;;;;;;;
4310;2006;101;8;3;100;;;;;;;
4311;2006;101;9;3;100;;;;;;;
4312;2006;101;10;3;50;;;;;;;
4313;2006;101;11;3;50;;;;;;;
4314;2006;101;12;8;80;;;;;;;
4315;2006;101;13;1;50;;;;;;;
4316;2006;101;14;8;100;;;;;;;
4317;2006;101;15;11;50;;;;;;;
4318;2006;101;16;3;60;;;;;;;
4319;2006;101;17;4;100;;;;;;;
4320;2006;101;18;11;75;;;;;;;
4321;2006;101;19;4;60;;;;;;;
4322;2006;104;1;7;75;;;;;;;
4323;2006;104;2;6;80;;;;;;;
4324;2006;104;3;13;50;;;;;;;
4325;2006;104;4;1;50;;;;;;;
4326;2006;104;5;8;60;;;;;;;
4327;2006;104;6;4;100;;;;;;;
4328;2006;104;7;4;100;;;;;;;
4329;2006;104;8;2;50;;;;;;;
4330;2006;104;9;1;100;;;;;;;
4331;2006;104;10;7;50;;;;;;;
4332;2006;104;11;4;80;;;;;;;
4333;2006;104;12;3;75;;;;;;;
4334;2006;104;13;2;60;;;;;;;
4335;2006;104;14;2;100;;;;;;;
4336;2006;104;15;1;80;;;;;;;
4337;2006;104;16;8;80;;;;;;;
4338;2006;104;17;9;45;;;;;;;
4339;2006;104;18;4;100;;;;;;;
4340;2006;104;19;3;80;;;;;;;
4341;2006;104;20;8;100;;;;;;;
4342;2006;105;1;7;100;;;;;;;
4343;2006;105;2;15;50;;;;;;;
4344;2006;105;3;1;100;;;;;;;
4345;2006;105;4;10;45;;;;;;;
4346;2006;105;5;1;100;;;;;;;
4347;2006;105;6;7;90;;;;;;;
4348;2006;105;7;1;80;;;;;;;
4349;2006;105;8;6;80;;;;;;;
4350;2006;105;9;15;100;;;;;;;
4351;2006;105;10;9;60;;;;;;;
4352;2006;105;11;1;45;;;;;;;
4353;2006;105;12;15;50;;;;;;;
4354;2006;105;13;1;50;;;;;;;
4355;2006;105;14;2;80;;;;;;;
4356;2006;105;15;1;50;;;;;;;
4357;2006;105;16;12;75;;;;;;;
4358;2006;105;17;15;50;;;;;;;
4359;2006;105;18;9;100;;;;;;;
4360;2006;105;19;8;100;;;;;;;
4361;2006;105;20;8;100;;;;;;;
4362;2006;106;8;5;75;;;;;;;
4363;2006;106;9;8;100;;;;;;;
4364;2006;106;10;4;100;;;;;;;
4365;2006;106;11;3;75;;;;;;;
4366;2006;106;12;9;70;;;;;;;
4367;2006;106;13;7;50;;;;;;;
4368;2006;106;14;1;45;;;;;;;
4369;2006;106;15;9;80;;;;;;;
4370;2006;106;16;7;55;;;;;;;
4371;2006;106;17;4;50;;;;;;;
4372;2006;106;18;8;100;;;;;;;
4373;2006;106;19;15;50;;;;;;;
4374;2006;106;20;2;50;;;;;;;
4375;2006;107;1;3;50;;;;;;;
4376;2006;107;2;4;50;;;;;;;
4377;2006;107;3;10;75;;;;;;;
4378;2006;107;4;1;80;;;;;;;
4379;2006;107;5;11;60;;;;;;;
4380;2006;107;6;3;80;;;;;;;
4381;2006;107;7;1;50;;;;;;;
4382;2006;107;8;3;65;;;;;;;
4383;2006;107;9;7;40;;;;;;;
4384;2006;107;10;7;55;;;;;;;
4385;2006;107;11;8;100;;;;;;;
4386;2006;107;12;3;100;;;;;;;
4387;2006;107;13;1;100;;;;;;;
4388;2006;107;14;1;100;;;;;;;
4389;2006;107;15;12;50;;;;;;;
4390;2006;107;16;12;80;;;;;;;
4391;2006;107;17;10;50;;;;;;;
4392;2006;107;18;4;75;;;;;;;
4393;2006;107;19;1;45;;;;;;;
4394;2006;107;20;4;100;;;;;;;
4395;2006;202;1;1;50;;;;;;;
4396;2006;202;2;1;50;;;;;;;
4397;2006;202;3;6;70;;;;;;;
4398;2006;202;4;11;100;;;;;;;
4399;2006;202;5;11;100;;;;;;;
4400;2006;202;6;11;40;;;;;;;
4401;2006;202;7;3;100;;;;;;;
4402;2006;202;8;15;50;;;;;;;
4403;2006;202;9;15;60;;;;;;;
4404;2006;202;10;1;40;;;;;;;
4405;2006;202;11;1;40;;;;;;;
4406;2006;202;12;1;100;;;;;;;
4407;2006;202;13;1;80;;;;;;;
4408;2006;202;14;6;50;;;;;;;
4409;2006;202;15;15;55;;;;;;;
4410;2006;202;16;4;60;;;;;;;
4411;2006;202;18;15;40;;;;;;;
4412;2006;202;20;15;80;;;;;;;
4413;2006;203;2;4;70;;;;;;;
4414;2006;203;3;16;50;;;;;;;
4415;2006;203;5;8;100;;;;;;;
4416;2006;203;6;6;50;;;;;;;
4417;2006;203;7;1;100;;;;;;;
4418;2006;203;8;16;50;;;;;;;
4419;2006;203;9;16;90;;;;;;;
4420;2006;203;10;15;90;;;;;;;
4421;2006;203;11;15;50;;;;;;;
4422;2006;203;12;15;100;;;;;;;
4423;2006;203;13;15;50;;;;;;;
4424;2006;203;14;15;50;;;;;;;
4425;2006;203;15;15;90;;;;;;;
4426;2006;203;16;15;100;;;;;;;
4427;2006;203;17;15;90;;;;;;;
4428;2006;203;19;4;60;;;;;;;
4429;2006;204;1;2;60;;;;;;;
4430;2006;204;2;1;100;;;;;;;
4431;2006;204;3;1;80;;;;;;;
4432;2006;204;4;8;100;;;;;;;
4433;2006;204;5;8;50;;;;;;;
4434;2006;204;6;28;50;;;;;;;
4435;2006;204;7;28;50;;;;;;;
4436;2006;204;8;13;60;;;;;;;
4437;2006;204;9;8;70;;;;;;;
4438;2006;204;10;1;90;;;;;;;
4439;2006;204;11;1;80;;;;;;;
4440;2006;204;12;11;97;;;;;;;
4441;2006;204;13;1;100;;;;;;;
4442;2006;204;14;1;95;;;;;;;
4443;2006;204;15;1;50;;;;;;;
4444;2006;204;16;8;100;;;;;;;
4445;2006;204;17;1;80;;;;;;;
4446;2006;204;18;1;80;;;;;;;
4447;2006;204;20;11;90;;;;;;;
4448;2006;205;1;2;80;;;;;;;
4449;2006;205;2;6;75;;;;;;;
4450;2006;205;3;2;60;;;;;;;
4451;2006;205;4;1;100;;;;;;;
4452;2006;205;5;11;60;;;;;;;
4453;2006;205;6;12;95;;;;;;;
4454;2006;205;7;1;100;;;;;;;
4455;2006;205;8;3;60;;;;;;;
4456;2006;205;9;1;100;;;;;;;
4457;2006;205;10;1;100;;;;;;;
4458;2006;205;11;1;100;;;;;;;
4459;2006;205;12;2;100;;;;;;;
4460;2006;205;13;1;70;;;;;;;
4461;2006;205;14;3;50;;;;;;;
4462;2006;205;15;7;100;;;;;;;
4463;2006;205;16;1;100;;;;;;;
4464;2006;205;17;11;100;;;;;;;
4465;2006;205;18;4;80;;;;;;;
4466;2006;205;19;3;80;;;;;;;
4467;2006;205;20;1;70;;;;;;;
4468;2006;206;1;11;90;;;;;;;
4469;2006;206;2;11;100;;;;;;;
4470;2006;206;3;2;100;;;;;;;
4471;2006;206;4;2;90;;;;;;;
4472;2006;206;5;1;100;;;;;;;
4473;2006;206;6;2;100;;;;;;;
4474;2006;206;7;2;70;;;;;;;
4475;2006;206;8;11;50;;;;;;;
4476;2006;206;9;1;100;;;;;;;
4477;2006;206;10;1;100;;;;;;;
4478;2006;206;11;1;100;;;;;;;
4479;2006;206;12;1;100;;;;;;;
4480;2006;206;13;2;60;;;;;;;
4481;2006;206;14;2;80;;;;;;;
4482;2006;206;15;1;100;;;;;;;
4483;2006;206;16;1;90;;;;;;;
4484;2006;206;17;1;60;;;;;;;
4485;2006;206;18;1;60;;;;;;;
4486;2006;206;19;1;100;;;;;;;
4487;2006;206;20;1;100;;;;;;;
4488;2006;301;1;1;100;;;;;;;
4489;2006;301;2;28;70;;;;;;;
4490;2006;301;3;8;100;;;;;;;
4491;2006;301;4;4;80;;;;;;;
4492;2006;301;5;3;100;;;;;;;
4493;2006;301;6;3;100;;;;;;;
4494;2006;301;7;4;100;;;;;;;
4495;2006;301;8;4;70;;;;;;;
4496;2006;301;9;3;100;;;;;;;
4497;2006;301;10;2;80;;;;;;;
4498;2006;301;11;2;50;;;;;;;
4499;2006;301;12;2;85;;;;;;;
4500;2006;301;13;6;100;;;;;;;
4501;2006;301;14;2;90;;;;;;;
4502;2006;301;15;3;70;;;;;;;
4503;2006;301;16;4;90;;;;;;;
4504;2006;301;17;8;95;;;;;;;
4505;2006;301;18;8;100;;;;;;;
4506;2006;301;19;7;100;;;;;;;
4507;2006;301;20;4;60;;;;;;;
4508;2006;401;1;6;70;;;;;;;
4509;2006;401;2;2;50;;;;;;;
4510;2006;401;3;11;50;;;;;;;
4511;2006;401;4;2;80;;;;;;;
4512;2006;401;5;31;50;;;;;;;
4513;2006;401;6;2;80;;;;;;;
4514;2006;401;7;2;50;;;;;;;
4515;2006;401;8;2;50;;;;;;;
4516;2006;401;9;1;100;;;;;;;
4517;2006;401;10;3;90;;;;;;;
4518;2006;401;11;2;100;;;;;;;
4519;2006;401;12;2;100;;;;;;;
4520;2006;401;13;2;100;;;;;;;
4521;2006;401;14;2;90;;;;;;;
4522;2006;401;15;8;50;;;;;;;
4523;2006;401;16;8;60;;;;;;;
4524;2006;401;17;1;80;;;;;;;
4525;2006;401;18;8;60;;;;;;;
4526;2006;401;19;11;50;;;;;;;
4527;2006;401;20;8;100;;;;;;;
4528;2006;402;1;2;40;;;;;;;
4529;2006;402;2;2;90;;;;;;;
4530;2006;402;3;4;60;;;;;;;
4531;2006;402;4;2;100;;;;;;;
4532;2006;402;5;4;50;;;;;;;
4533;2006;402;6;4;40;;;;;;;
4534;2006;402;7;1;60;;;;;;;
4535;2006;402;8;3;60;;;;;;;
4536;2006;402;9;5;70;;;;;;;
4537;2006;402;11;12;45;;;;;;;
4538;2006;402;12;12;60;;;;;;;
4539;2006;402;13;3;50;;;;;;;
4540;2006;402;14;4;50;;;;;;;
4541;2006;402;15;15;60;;;;;;;
4542;2006;402;16;6;60;;;;;;;
4543;2006;402;17;15;40;;;;;;;
4544;2006;402;18;15;100;;;;;;;
